Feature ID,Taxon,Confidence
aa59210336941f6885c4ece507b74f0f,k__Bacteria,0.8169561785076339
eb9162bdb0635928a2f46f6a1989307a,k__Bacteria,0.9663085575411672
f5d22a89dd8d6af4ec833f6e171bd776,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides,0.9985077603887764
2d2b2f0140ad0e02174fbff1311860c9,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.997747337883577
184585e2f5be8845d4fb849d884dbb47,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium,0.9961077217457341
f3dd9c5aaaaab086422acbb82ec3a0f0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri,0.9998575603127164
bca74898943047d27563823672380eda,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9458199742568614
e584467451105d069dfcbd9fdd7fc82a,k__Bacteria,0.7977750639051242
dea0908793472b7526b031fcafbf919e,k__Bacteria,0.822931487494328
ec96eef4ec46e622cc683c17079651b2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.9515132965338938
ff6c26cc2a840832a7a6a67a525a5304,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides,0.9982917191998758
741b58391b8aabf3100d55813ca04292,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis,0.931908784634016
4e46660d1d9eed2b16166cccfab48fcd,k__Bacteria,0.9770819960597873
d216bb3fb6d7f7be1c997e4e39bd89f7,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.9967405553504742
0e5cd5f0fe3fa7745c7bc39568ee221f,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides,0.9999018565636117
271d548f5ceeadebecd377ec64dfbbfc,k__Bacteria,0.944562151146473
595d2557bfe2334e672a3bba5b27bb85,k__Bacteria,0.9325967827942194
55c098566200028461dcf959794de76c,k__Bacteria,0.9423904950574973
485aa821db52fe2d6af00494ec78ddc5,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__finegoldii,0.8206698647223217
43576ca10345b4264b3b3f3dab421da1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii,0.9971824834230814
22fcff0b0ce1d846ef1337bc3898ae79,Unassigned,0.7479854056344573
cca69c950aca9d310c2ec6ebf2efcc13,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9999888461499773
28b03b1971c624c4ba4710eb55488296,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus,0.9242479150599012
db9fda2fdbfc7ea2f5497f6d0f84140c,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus,0.9433853541911503
2bdc1084f807e65aa85beaf3a515ffc6,k__Bacteria,0.8762011301121049
c794fad702c386615cfac2b4b7d7119a,Unassigned,0.5969830734406172
a8c30e920d32ec6095e33bb5e7c54864,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.7994288716821302
c695d1717e00169a55f2bfe80301837a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.9676548703402934
2e2073b326fb9408bf25ac45028215eb,k__Bacteria,0.8994332576140406
13e82b81fc60657f46bd2230c5b528cf,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens,0.8658234369538309
4140dbe19d016fbabfe103eb0551cfff,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__,0.9907966664350113
e8e2ced024e311c050176b2bbdec5026,k__Bacteria,0.7282624755413011
373a5caf3a942807cc2a9ddaabcfd4a3,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes,0.7291830821661122
eec73bdaad1e6def496cc44c25ce16de,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae,0.9408737395486514
3f85f5a3a047b7b9eaca05a1ea19360d,k__Bacteria,0.9105425803696889
c84de2922e5ebd46998faf629f88ec96,k__Bacteria,0.9771632873124853
cd0d255d1b1cdd36b4678789dcfaa50a,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__,0.9999189978181501
010170ad0d3f17be7c5be21d141dc380,k__Bacteria,0.8638823711372429
ab3010e937952e40cdad08a9637030ac,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,0.9990746695015397
ae86f6abfdfb014bdb241f41f1e25efc,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__human; s__gut metagenome,0.8979237322046781
649a2e909e5f9bcb43b6c9bb11d575af,Unassigned,0.7108947079919055
c81e595c40697db848d7d22ed4260154,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__,0.7575030160956274
2a9fb22c676fdf3e18027a410a463b51,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,0.7677147421402494
78b3ca012f426d4f70aa6d3b0073d1f2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__,0.8952577569482056
bf39bf5006f40b393ca064ffd031a7da,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.9940145001773878
eaa433a6e8ae278cba4cf0bf8d5165c5,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.9711530771883488
7daa2ca80fd80ccce6f9ca7c15489b46,Unassigned,0.7819588145840876
03250a91a05853c6d93480a6c2322ee2,k__Bacteria,0.9952099518666361
4742a45a122a441026c04ddacf8bb966,k__Bacteria,0.9526013867506716
4e07f8326e9368c789b195d2e2ea5cf2,k__Bacteria,0.8938512363109142
93431fe0fc8d67106b3229283abd2fe1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.7640143013645307
85434ba2e9a5f30d564a3a13f4ab9923,k__Bacteria,0.7768030516939103
febe4ea33417169f3de1b2b5e7da9b0f,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__Barnesiella; s__intestinihominis,0.8216889350729963
ec41eb111dee5867b1cdfddc986fac05,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,0.9985605632395498
9459590664338dcf8446e5097a05f1b4,k__Bacteria,0.9298446671494545
e6ad58804323e0175bf6b60406b912f0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii,0.9988170568203953
1b0e95e3b4ec4eacc9a103563ac012c0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.916205936450091
d777fd2b8d49101fbbf58099965efaf8,k__Bacteria,0.7963348511290308
e4e13cbcf3e4ec3b9d096bbf46c83b8d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__,0.9729985732375119
92ad62b0be71e63a64412fa16217cdc8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.9651552236400924
09416df2cfb82bff12e591402e71a040,Unassigned,0.6469735005313446
7921b7bea42fc172392c3cda08bccd37,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.996345430747592
a081badd80a676ec50e656b5bc8c0e3f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.8268232705836815
ee4d79f2e709e6c6d1b2e39275b4fca6,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.9941893361752807
6da9ce50f797aac643ba7573d512d5b2,k__Bacteria,0.8563370636648692
5ca104a12a6f75379d5ac577465d39c2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.7856925652017357
4d7b92e1769ea2af6b69b034239d7ac9,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__,0.8663355841085894
4ceab7c337dea0e452f6f38ad574bb35,Unassigned,0.8007794101423107
3e0e7cbf5a85b62e704ff002cba5a0da,k__Bacteria,0.904751525615763
9e81fc1ee45e80cc54b46aee2223acd0,k__Bacteria,0.942712196378682
21178991cec0652504968b98edef837a,k__Bacteria,0.9593408152357623
a5681c48bf1b2969c0c5886cba226254,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__,0.999962627206971
0101974685b161f05c09c92eb85e7186,Unassigned,0.8360238545127234
027d5c6f9dc4a2f4b423d6d44979359b,k__Bacteria,0.9676918987667497
b9fc96d953dc283dbbb1f80a0bbdc345,k__Bacteria,0.7710701335511176
4dff28ddc75d751736ee2ab6d34ee1f6,k__Bacteria,0.9631874142347632
5deeee739b664096776a13e77e89ad59,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.9284316741506881
51fa6e183c135f5070334a07beb98301,k__Bacteria,0.9428944640959762
917fbca0d23c4dde80dcc71d85d6d54a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9509601668705023
2335a7997b880e2543b63ca17f0689a8,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.994828946601016
9685c66d7eb0f2160dbcde382619fb5f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__,0.9847163248181757
efb73d5c4e80180ef5762e7b54a9e394,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__,0.9995564014774574
88b5b753a77bf16c0f16165a50d70fad,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9717008589184177
ad36a707afb25b62f15217033a2e2df8,k__Bacteria,0.8992057269076493
26e1e79a6bb718dfa832c30a10efa9f9,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,0.9999365662893798
d3432913936b8f42a8e6310898b79aba,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.8548596766594125
be1d59cc8a525f285263c5ffea7ffeae,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.999070681396845
f5a67bc2964316a0643d4560eeb1de06,k__Bacteria,0.9716003678174204
69340d83b0dab4e19b8e1be070f18a86,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia,0.9460945090495773
7d9664ac5b2c35ba5a0f34e316e3305e,Unassigned,0.9318468344851011
fd88de0fd2e8425064d32e5c8664e449,k__Bacteria,0.9240367081976764
ab7bb1dd7e853e5699cf6ba8e18c39ca,k__Bacteria,0.9654763103434884
7667ab96a46b4d7aa8fe3ca2b2954a88,k__Bacteria,0.8532633349227574
c5d248457065a0d7258dfb891afc0e27,k__Bacteria,0.9285283509219724
e7b8dd4eaf4a18cbd777c7a90d61d08b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.8872831038998354
299d0319ea254d985da9740164112c1f,k__Bacteria,0.811671929026737
7b7b07bedc83c727114f009e30e6fa87,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.7181545598669333
71f48b783b668b334582ed131a36de07,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.8411332784784608
33f067443c438e97a8996712c4f227e6,k__Bacteria,0.8395480232313396
324c6337274420bf4d3cb9acf73950a8,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.9998568180384024
b9c1c6ca800506e9326d1d43dba28bc7,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii,0.7861007990128952
f5d02fb95bae463944645e32983388ea,k__Bacteria,0.9471440227124526
fe55994de76398a7b9d27b770e1f4db1,k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28; f__; g__; s__,0.7745396523890137
e26f0d950cc704b8be9fee37f04efb4b,k__Bacteria,0.9551153309062748
e7055de2d8f4e1dd5a084ece0f5768be,k__Bacteria,0.952741903118314
e82f9c778e520edc8e018806cdbe3d47,k__Bacteria,0.9663252378280918
06ba1a9082266cd449e3d84ef7fc0c6d,k__Bacteria,0.8095238486514652
d81b398c0e3d13db613b842eb6fec171,k__Bacteria,0.9475116088617664
2cbdbf02e00a69dd269bdf5108fddfa3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.7403345385853751
eb005076aad19a29b152995e629307e3,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae,0.9995756405011941
e6d6f42367b56d04c50b9d577bef6f8d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii,0.8265548451529269
32d0016ea5ed3ae880818381889c3709,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.9615955119068781
71614aaa97b48872318bb20ee260cff9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__,0.9340892649528911
cea110bba38ddc720a80667d8292513f,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__,0.9996337839174595
ac2644abe0c1342c28e85740bf2f2a9c,k__Bacteria,0.7716225905917953
f968cb7a468bd9a1a09a0e1757822fa6,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,0.9650189394860118
ba59400dfe1f1071b2dcba798fd5c8cf,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__longicatena,0.7696808221659747
dd6667c1d12947de41565b795a57ea74,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9737196594971105
47b8763a34061c1e237f14b538d31de8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9296042157009504
fe6a4a4a572069fbfc9bdedcca238d13,k__Bacteria,0.8786567098891884
3a4c3b45639d9a213c042074eb88208c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.8865002387619039
697a13fee3031e8138056e86d1162f98,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.9511844786213807
97a14f2876e87e018a9b50393e9d2d15,k__Bacteria,0.742779379606361
2610cc79100473274c37771334a20836,k__Bacteria,0.9252374077781376
f9438a4ba923e95debcb55d56b63f4b6,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.8315258386246527
54edc52913189fe77843d90da63fbe32,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__,0.9147666071687371
f7a4e42bab565e6795506d6bb5d7618f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.8717137407281623
9c833df95958dac6844b2eabbed6bb17,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.726105514947649
9b77b7c75612da866ed78381bfe61992,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales,0.9899227927882562
9203dcaf39e1a3c22b396e434f3a3330,k__Bacteria,0.9290089275399809
2fa2d05fb44cef3b7dfed01ce719329c,k__Bacteria,0.8806918974407093
57f46616124d8fee432f509a920204b3,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii,0.9958353611161866
a91deb75b339e0633b05b00056c4f529,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.7476179377881832
45eaa2596d84c9c8448e73d38bfea5f9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.9684864307618853
e7ebd0f65558336057980c1c648ea895,k__Bacteria,0.8694650647979398
cad034d2bfdc1b84d54c05afe48c4a9f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.9425303300845526
5871eb29e8a25f1dab0b3d129922454b,k__Bacteria,0.9767052569976525
df330ad9921cb1a2cdbad969123713e1,k__Bacteria,0.9226836458452325
77b08fbbf66c7081e7d2e516bb1dbda7,k__Bacteria,0.853552787043742
218ed271de0856bdb322151201e2e71a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.8252707218801026
ae940a0f19ba5bd51cd413e9a3cc00a6,k__Bacteria,0.9718644604675726
7dcd4a6399253481d568437c91c928ed,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.9997367904417939
2cf93b36292590d76245f32cae4e4b86,k__Bacteria,0.9802947268613664
ec0abc749d52fa7783eda366e0bfa89d,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__plebeius,0.997976319336391
bd1280110442e04a9b4a598037d0c9ea,k__Bacteria,0.8553571490757725
30e72366ca7f629de61cd5d7d71f0fa0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__,0.9999355877831121
3cae834d552ff48ac2eab07ee1c00f53,k__Bacteria,0.9811075802097574
cff0399f75c10b0147b5f32154d5099b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.876766704629854
724b793f0ab8f6a03e6ae244ce2a7d7a,k__Bacteria,0.9733149875317725
404a2253ba98b1c2593a8051612af6cd,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales,0.7783324882375577
07cb36630ead22e12a9c388aa95f00a9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__,0.8830411402027936
6dddc85bf3e132c193e0e2b914c42fdc,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__,0.9999807242399484
573a793a119ecc893bdb0b6bc44597bd,k__Bacteria,0.869968487049499
871439bdf53953c43f45bc3c1c34cec1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.7191185394947528
41bb78d139dceb8ceec490e58110a8e8,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__,0.9982686271425769
deb952e16612fa7444035f5b8645398a,k__Bacteria,0.7875719058842039
bb290e45febdda21caa4ce7d7c2bce37,k__Bacteria,0.9545011343575641
e3053bb20dc8e27974032096a2a76f8e,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,0.9999876585432204
c8cf49035db127943f7cd8402c753836,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__,0.9639527023935065
353cec6586354cc6471d97669751006c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.7818710554389724
fe98b96c08462cf528aae6969f36f400,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.7310879063187197
4f20e48ba4c8c19d80923c9a63a040de,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.9996742649200224
5611f7b77db53372a400bfe0c529bc6c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.965730874919088
7d6073fdcd8af16a21ee55d67356fbec,k__Bacteria,0.9194235144041528
59405dd5d70044486e362c83cb980979,k__Bacteria,0.906706760316708
42c04cf8c0fd730335a0f954581be1a2,k__Bacteria,0.8873111877661243
28df453aab61acdccbabf2b1f69d396c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.7467834562654845
9be67906c8402fee27c1ec3f3d7f4188,k__Bacteria,0.9751717280852967
e324b30b5782dbab281dbc02decd84b5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9458768690723544
cc023452ef7159815e459c3b5ca882c8,k__Bacteria,0.9518115530915197
77f872694736e3fe97463402361cd046,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.9970394662450864
17fd734cc17ac7014aab708ed68deea5,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,0.9998378262511164
d9b8d89c3037d67565d8d164405c76b9,k__Bacteria,0.9705638985627003
ad6f8e8509712ff73c0055d098fdb56e,k__Bacteria,0.9572269142378979
64caec07f0eaef1fb1b3c1362b7f7330,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium,0.9522332333191328
f5437f4192abdda66dca8aa22b7f484d,k__Bacteria,0.9725461503505648
451efa935ec139248ad5c15b0d39810f,k__Bacteria,0.9479073699225505
54597d492d4319f4b5e21eae29571a11,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.9892462798872926
03b577c1af40d3e71ec70bf1af7f6a20,k__Bacteria,0.8597878154384175
4fc3334a71ff119dbd3641cc253f0603,k__Bacteria,0.9088652534769669
02dac2cddb1e435ce5ef594f5919f28a,k__Bacteria,0.8275726350199419
fbc1d79fe8533210975bf38a323859ad,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__,0.9799204348302091
865e839e38d4729ae4ddec68ec58415b,k__Bacteria,0.9887758019915073
cfbb879be37569bdfa6ce53a40c04ccd,k__Bacteria,0.9131095560614535
