project,metadata_feature,metadata_column,metadata_type,bacteria_name,correlation_coefficient,p_value,n_samples,p_value_fdr
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3004",0.051671618488984015,0.7105849199673112,54,0.9783227170859057
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB75721",-0.055905264057219184,0.6880375237847911,54,0.9772451127968939
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__CFGB668",-0.07013760129402016,0.6142856072949298,54,0.9605321897229737
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3009",0.05458723358198187,0.6950293248705479,54,0.9772451127968939
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB30328",-0.11249649511030234,0.41799226389996136,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales",0.057079156802431294,0.6818320349033303,54,0.9772451127968939
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Proteobacteria,c__CFGB2404,o__OFGB2404",0.04538398055850745,0.7445248523294934,54,0.9845613139424253
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales",-0.30098228784767955,0.026996637066710245,54,0.7514897358289789
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacillota,c__Clostridia,o__Eubacteriales",0.05412522983280742,0.6974861406695085,54,0.9772451127968939
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales",0.046882343028457674,0.7363902381423421,54,0.9834890281991518
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales",-0.25906534152347477,0.0585411916684261,54,0.8103532555980625
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Bifidobacteriales",-0.08165117796452563,0.5572352556392827,54,0.9501371448924275
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales",-0.02028017198718921,0.8842718777913671,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified",-0.2687723151802825,0.04939379224802493,54,0.8103532555980625
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1292,o__OFGB1292",-0.23651330814956167,0.08509369363518306,54,0.8203220527922588
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3038,o__OFGB3038",-0.20383506061137893,0.1393012646373463,54,0.8835385188214493
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales",-0.16836242892966974,0.22361690483710103,54,0.8903216487240456
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales",-0.13566362385749114,0.32801259937887345,54,0.9210288579680986
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Lentisphaerae,c__Lentisphaeria,o__Victivallales",-0.10289577756252886,0.45905577760719324,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales",-0.03989386181865324,0.7745616217539331,54,0.9910218208939938
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteria_unclassified,c__Bacteria_unclassified,o__Bacteria_unclassified",-0.21916690336622618,0.111321183411771,54,0.86569343710564
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3057,o__OFGB3057",-0.32884333074192523,0.015186700083363107,54,0.6771212930777776
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1011,o__OFGB1011",-0.1343352555270727,0.3328151631615165,54,0.923843107909322
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales",0.05258332046894438,0.7057077984465897,54,0.9775688782779167
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1217,o__OFGB1217",-0.022286672466556665,0.8729120882811376,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified",-0.030446383622343327,0.8270007628836535,54,0.9977040745780311
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1226,o__OFGB1226",0.13577664452931107,0.32760601113823695,54,0.9210288579680986
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB2834,o__OFGB2834",-0.08215725304496294,0.5547862552190357,54,0.949766005420453
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1227,o__OFGB1227",-0.054438153553945975,0.6958217554362495,54,0.9772451127968939
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Candidatus_Borkfalkiales",0.07703333542167712,0.5798147533274417,54,0.955309969363317
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3047,o__OFGB3047",-0.008829362554336395,0.9494755974574047,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB45628,o__OFGB45628",-0.19363231630091152,0.16063938719184181,54,0.8835385188214493
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3023,o__OFGB3023",-0.09947982110195433,0.474178139010829,54,0.9313158752815787
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Candidatus_Saccharibacteria,c__Candidatus_Saccharimonadia,o__Candidatus_Saccharimonadales",0.14727887601317272,0.28789124415480244,54,0.9098182467638694
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB9491,o__OFGB9491",-0.015093853891439935,0.913735900127766,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1126,o__OFGB1126",-0.18867285824006336,0.17183781497547063,54,0.8835385188214493
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales",0.07597776278201399,0.5850339706500297,54,0.9564609516518456
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1380,o__OFGB1380",0.04940367485145514,0.7227668559815446,54,0.9800176620381008
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Candidatus_Saccharibacteria,c__Candidatus_Saccharibacteria_unclassified,o__Candidatus_Saccharibacteria_unclassified",0.22423296746981988,0.10309210514586845,54,0.8468357823967377
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Actinomycetales",-0.018931667878226942,0.891919567867278,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales",0.1103675838279308,0.42691193558550616,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3004,o__OFGB3004",0.051671618488984015,0.7105849199673112,54,0.9783227170859057
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB75721,o__OFGB75721",-0.055905264057219184,0.6880375237847911,54,0.9772451127968939
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__CFGB668,o__OFGB668",-0.07013760129402016,0.6142856072949298,54,0.9605321897229737
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3009,o__OFGB3009",0.05458723358198187,0.6950293248705479,54,0.9772451127968939
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB30328,o__OFGB30328",-0.11249649511030234,0.41799226389996136,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae",-0.15437056040523223,0.26504725726438066,54,0.9071652712795615
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae",-0.10146979721694803,0.4653364381677043,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Proteobacteria,c__CFGB2404,o__OFGB2404,f__FGB2404",0.04538398055850745,0.7445248523294934,54,0.9845613139424253
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae",-0.1201383998783208,0.3868652792987925,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae",-0.30098228784767955,0.026996637066710245,54,0.7514897358289789
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified",-0.1984161958424341,0.15035384346807432,54,0.8835385188214493
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacillota,c__Clostridia,o__Eubacteriales,f__Eubacteriales_incertae_sedis",0.07483551141262146,0.5907055215666415,54,0.9565493858215255
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae",0.02821374036708491,0.8395127077464066,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae",-0.21727646793564848,0.11451764248707896,54,0.8657457728520687
