SampleID,Unassigned,Bacteria,Bacteria;Actinobacteria,Bacteria;Bacteroidetes,Bacteria;Firmicutes,Bacteria;Proteobacteria
SRR25446120_1,74.74898785425101,91.8396770472895,0.0,0.010752688172043012,0.0034934497816593887,0.0
SRR25446121_1,146.8421052631579,90.40196078431373,0.0,0.026881720430107527,0.0,0.0
SRR25446123_1,132.12145748987854,192.7479815455594,0.0,0.010752688172043012,0.00611353711790393,0.2112676056338028
SRR25446125_1,39.40485829959514,47.311418685121104,0.0,0.0,0.0,0.7464788732394366
SRR25446128_1,69.99595141700405,84.61707035755478,0.0,0.010752688172043012,0.0017467248908296944,0.0
SRR25446129_1,62.7085020242915,66.40369088811995,0.0,0.0,0.0,20.239436619718308
SRR25446132_1,93.56680161943319,84.19204152249135,0.0,0.0,0.0017467248908296944,0.5633802816901409
SRR25446133_1,86.29554655870446,86.07439446366782,0.0,0.016129032258064516,0.0026200873362445414,34.38028169014085
SRR25446134_1,64.89473684210526,93.27450980392157,0.0,0.0,0.0,49.732394366197184
SRR25446135_1,38.51821862348178,123.32006920415225,0.0,0.016129032258064516,0.0017467248908296944,0.9577464788732394
SRR25446136_1,33.1417004048583,112.24221453287197,0.0,0.010752688172043012,0.0,26.943661971830984
SRR25446137_1,54.445344129554655,112.5040369088812,0.0,0.03763440860215054,0.0,57.563380281690144
SRR25446139_1,36.76518218623482,101.41983852364476,0.0,0.0,0.0017467248908296944,4.746478873239437
SRR25446140_1,83.40485829959515,116.40253748558247,0.0,0.021505376344086023,0.0034934497816593887,0.08450704225352113
SRR25446141_1,41.38056680161943,114.79988465974625,0.0,0.010752688172043012,0.0017467248908296944,0.22535211267605634
SRR25446143_1,34.31983805668016,113.71395617070358,0.0,0.010752688172043012,0.0026200873362445414,0.11267605633802817
SRR25446144_1,89.1497975708502,128.28373702422147,0.0,0.0,0.0,46.32394366197183
SRR25446145_1,38.08502024291498,92.73241061130335,0.0,0.0,0.0,0.1267605633802817
SRR25446146_1,26.327935222672064,97.19434832756632,0.04054054054054054,0.016129032258064516,0.0,0.0
SRR25446147_1,68.4412955465587,99.27450980392157,0.0,0.010752688172043012,0.0,0.9859154929577465
SRR25446149_1,35.311740890688256,150.92214532871972,0.0,0.03763440860215054,0.0026200873362445414,0.2112676056338028
SRR25446150_1,11.412955465587045,82.15801614763552,0.0,0.0,0.0,0.0
SRR25446151_1,35.582995951417004,91.60034602076125,0.0,0.016129032258064516,0.0,0.0
SRR25446152_1,57.7085020242915,62.43367935409458,0.0,0.0,0.0,4.633802816901408
SRR25446153_1,51.979757085020246,88.60149942329873,0.0,0.0,0.0026200873362445414,1.1830985915492958
SRR25446154_1,32.97570850202429,102.08765859284891,0.0,0.010752688172043012,0.0026200873362445414,0.2112676056338028
SRR25446155_1,76.7085020242915,102.89561707035756,0.02702702702702703,0.016129032258064516,0.0026200873362445414,1.9295774647887325
SRR25446156_1,47.659919028340084,75.05997693194925,0.02702702702702703,0.016129032258064516,0.0017467248908296944,0.15492957746478872
SRR25446157_1,87.02024291497976,107.55940023068051,0.0,0.0,0.004366812227074236,0.4788732394366197
SRR25446158_1,91.92712550607287,79.63494809688581,0.0,0.010752688172043012,0.0,1.2112676056338028
SRR25446159_1,106.29554655870446,110.3154555940023,0.0,0.016129032258064516,0.0,0.0
SRR25446160_1,18.97165991902834,70.22837370242215,0.0,0.0,0.0,14.43661971830986
SRR25446162_1,96.25101214574899,87.79469434832757,0.0,0.0,0.0,26.704225352112676
SRR25446163_1,56.61943319838057,77.97404844290658,0.0,0.0,0.0034934497816593887,1.4647887323943662
SRR25446167_1,118.74493927125506,110.9567474048443,0.0,0.010752688172043012,0.0034934497816593887,2.591549295774648
SRR25446169_1,68.2914979757085,94.35236447520184,0.0,0.021505376344086023,0.0,0.14084507042253522
SRR25446171_1,38.607287449392715,94.06055363321799,0.0,0.026881720430107527,0.0,133.28169014084506
SRR25446173_1,67.7165991902834,139.67531718569782,0.0,0.010752688172043012,0.0,6.309859154929577
SRR25446175_1,54.064777327935225,82.14590542099192,0.0,0.0,0.0,0.0
SRR25446176_1,72.04453441295547,111.3529411764706,0.0,0.0,0.0,0.7464788732394366
SRR25446177_1,33.064777327935225,95.43829296424452,0.0,0.010752688172043012,0.0,0.15492957746478872
SRR25446180_1,44.016194331983804,99.48212226066897,0.0,0.03763440860215054,0.0017467248908296944,0.49295774647887325
SRR25446181_1,59.59919028340081,88.63321799307958,0.0,0.026881720430107527,0.0,0.23943661971830985
SRR25446182_1,49.959514170040485,88.07093425605537,0.0,0.0,0.0017467248908296944,8.422535211267606
SRR25446183_1,52.74493927125506,100.1280276816609,0.0,0.016129032258064516,0.0034934497816593887,7.985915492957746
SRR25446184_1,136.1497975708502,109.43944636678201,0.0,0.0,0.010480349344978166,0.0
SRR25446185_1,102.46153846153847,122.76124567474048,0.0,0.0,0.0026200873362445414,0.14084507042253522
SRR25446187_1,27.004048582995953,84.80911188004613,0.0,0.0,0.0,3.0422535211267605
SRR25446188_1,79.9919028340081,75.51326412918108,0.0,0.0,0.0017467248908296944,0.4647887323943662
SRR25446189_1,13.37246963562753,122.51038062283737,0.0,0.010752688172043012,0.0,0.04225352112676056
SRR25446191_1,46.08502024291498,117.96655132641291,0.0,0.0,0.0017467248908296944,0.11267605633802817
SRR25446193_1,95.21457489878543,90.34198385236448,0.0,0.0,0.0,2.1549295774647885
SRR25446194_1,40.0,99.71453287197232,0.0,0.010752688172043012,0.0034934497816593887,0.6619718309859155
SRR25446195_1,167.49797570850203,175.2410611303345,0.0,0.0,0.0,0.3380281690140845
SRR25446196_1,13.093117408906883,109.40196078431373,0.0,0.010752688172043012,0.0034934497816593887,148.43661971830986
SRR25446198_1,506.5182186234818,148.41003460207614,0.0,0.0,0.0069868995633187774,0.14084507042253522
SRR25446199_1,99.39271255060729,88.49538638985005,0.02702702702702703,0.021505376344086023,0.0,0.647887323943662
SRR25446202_1,124.23481781376518,95.42214532871972,0.0,0.0,0.0,49.42253521126761
SRR25446204_1,70.35627530364373,52.23760092272203,0.0,0.0,0.0,0.0
SRR25446206_1,76.19433198380567,87.38350634371396,0.0,0.0,0.0,27.577464788732396
SRR25446207_1,45.874493927125506,85.09803921568627,0.0,0.0,0.0,0.04225352112676056
SRR25446210_1,83.09716599190283,148.44002306805075,0.0,0.0,0.0,0.15492957746478872
SRR25446211_1,68.73684210526316,92.91464821222607,0.0,0.0,0.0017467248908296944,0.2676056338028169
SRR25446213_1,58.25506072874494,82.43194925028835,0.0,0.0,0.0017467248908296944,0.0
SRR25446214_1,114.03238866396761,93.39677047289504,0.0,0.0,0.0,0.0
SRR25446215_1,45.88663967611336,74.5149942329873,0.0,0.0,0.0034934497816593887,53.46478873239437
SRR25446216_1,51.5748987854251,54.07439446366782,0.0,0.0,0.0,0.4084507042253521
SRR25446218_1,115.10931174089069,61.75028835063437,0.0,0.0,0.0017467248908296944,2.2253521126760565
SRR25446219_1,14.842105263157896,67.00980392156863,0.0,0.0,0.0,0.1267605633802817
SRR25446220_1,15.991902834008098,79.46078431372548,0.0,0.0,0.0,0.0
SRR25446223_1,27.71255060728745,108.26355247981546,0.0,0.0,0.0017467248908296944,0.0
SRR25446224_1,103.23481781376518,87.12860438292964,0.0,0.0,0.0,0.2535211267605634
SRR25446225_1,9.392712550607287,75.79065743944636,0.0,0.0,0.0,2.535211267605634
SRR25446227_1,105.33603238866397,97.0271049596309,0.02702702702702703,0.0,0.0,98.73239436619718
SRR25446228_1,72.96761133603239,99.00692041522491,0.0,0.0,0.0,0.2535211267605634
SRR25446229_1,104.08906882591093,83.00461361014995,0.0,0.0,0.0,0.18309859154929578
SRR25446230_1,73.25506072874494,114.12226066897347,0.0,0.0,0.0,0.07042253521126761
SRR25446231_1,66.75708502024291,102.2641291810842,0.0,0.010752688172043012,0.005240174672489083,1.943661971830986
SRR25446234_1,70.10121457489879,100.83217993079585,0.0,0.010752688172043012,0.0,0.0
SRR25446236_1,118.13765182186235,111.79065743944636,0.04054054054054054,0.0,0.0017467248908296944,1.1830985915492958
SRR25446237_1,54.020242914979754,79.7791234140715,0.0,0.010752688172043012,0.0017467248908296944,0.5915492957746479
SRR25446239_1,21.12145748987854,39.67185697808535,0.0,0.0,0.0,0.39436619718309857
